time_s,delta_w_mps,delta_q_rads,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
1.22,0.005412700120871992,-0.003651473377848927,0.0,-0.1626199814758244,0.008858222479572244,-0.007805981673266501,0.00012766500716246718,0.000320639927855616,0.0003439520585250298,0.1867144520424639,0.055859147328463754,nan,MODEL_NOT_IDENTIFIED
1.24,0.002311250469004191,-0.003449992686142012,0.0,-0.14731726547786408,0.011207575296861179,-0.0010455795684746136,5.451360708897729e-05,4.294841718001561e-05,0.00043517405476316533,0.02500964316418119,0.07067395305840757,nan,MODEL_NOT_IDENTIFIED
1.26,-0.00047322184541384723,-0.003206416852640299,0.0,-0.1309965893786442,0.013070647936198538,0.00494804628620638,-1.116150330428097e-05,-0.00020324685230417106,0.0005075144899869922,-0.1183543325721348,0.08242232010206309,nan,MODEL_NOT_IDENTIFIED
1.28,-0.0029247037164821955,-0.0029302712619703646,0.0,-0.11408644616139019,0.014468631136687234,0.010150257116825507,-6.898263575936692e-05,-0.0004169338138213908,0.0005617961701660971,-0.24278813030637392,0.09123787533776613,nan,MODEL_NOT_IDENTIFIED
1.3,-0.005035371128611633,-0.002630591653427533,0.0,-0.0969766675353493,0.01542908517570884,0.01455431559734215,-0.00011876525150931921,-0.0005978357237375916,0.0005990892212948053,-0.348130597195427,0.09729441137438605,nan,MODEL_NOT_IDENTIFIED
1.32,-0.0068047849081120815,-0.0023158094443735252,0.0,-0.08001551693418207,0.01598467514899955,0.018169430829344448,-0.00016049899211730646,-0.0007463308567903311,0.000620661982133663,-0.4346020094875359,0.10079791134222175,nan,MODEL_NOT_IDENTIFIED
1.34,-0.00823903976737565,-0.001993661877665214,0.0,-0.06350791044365235,0.016171956437229018,0.02101872787379654,-0.0001943276086657489,-0.0008633691022042526,0.0006279338456207559,-0.5027555049259207,0.10197889015543167,nan,MODEL_NOT_IDENTIFIED
1.36,-0.009349888242098365,-0.001671125811521304,0.0,-0.04771466820995658,0.016030227591841233,0.023137189186663982,-0.00022052829876772418,-0.0009503874057251324,0.0006224307180761585,-0.5534278431098357,0.10108516091421353,nan,MODEL_NOT_IDENTIFIED
1.3800000000000001,-0.01015385908551728,-0.0013543736585891074,0.0,-0.032852690643134536,0.015600464586954563,0.0245696103341557,-0.00023949091284044977,-0.001009225798206063,0.0006057436377336235,-0.5876905074155842,0.09837511439397227,nan,MODEL_NOT_IDENTIFIED
1.4000000000000001,-0.010671387512478949,-0.0010487497339588233,0.0,-0.019095948459252693,0.014924347215563273,0.02536860716121863,-0.00025169743987121345,-0.0010420455376968318,0.0005794909711031738,-0.6068020376488205,0.09411157958809287,nan,MODEL_NOT_IDENTIFIED
1.42,-0.01092597243721969,-0.0007587650866601025,0.0,-0.00657717305543901,0.0140433854036662,0.025592706283948285,-0.00025770212986228705,-0.001051250674161683,0.0005452844890033281,-0.6121623557555059,0.08855631432409768,nan,MODEL_NOT_IDENTIFIED
1.44,-0.010943373573800388,-0.0004881087620923327,0.0,0.00460986638482579,0.012998150413273278,0.025304545485212642,-0.00025811255648423186,-0.00103941412860152,0.0005046995152778324,-0.6052697203525419,0.08196515729955171,nan,MODEL_NOT_IDENTIFIED
1.46,-0.01075085901344138,-0.00023967336953634074,0.0,0.014407610586073528,0.011827613334251178,0.02456920541219705,-0.00025357187028727466,-0.0010092091655577882,0.00045924924138394745,-0.5876808219224848,0.07458385667165389,nan,MODEL_NOT_IDENTIFIED
