time_s,delta_w_mps,delta_q_rads,w_gust_mps,delta_w_aero_mps,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
3.34,-0.01033861049399243,0.0008740507186144828,0.0,-0.01033861049399243,0.0,0.05934846522970107,0.007036620589817779,0.022290742558114182,-0.00024384849581374335,-0.0009156186095285786,0.00027322187295574743,-0.5331813417666252,0.044372291069405746,nan,MODEL_NOT_IDENTIFIED
3.36,-0.009125658519688863,0.0009975081422560399,0.0,-0.009125658519688863,0.0,0.06169413283041586,0.005323561482344481,0.0194021018176498,-0.00021523957253531003,-0.0007969642752767653,0.00020670624775562908,-0.4640867684536384,0.03356989574829181,nan,MODEL_NOT_IDENTIFIED
3.38,-0.007880485572572767,0.00108765045477379,0.0,-0.007880485572572767,0.0,0.06259485760895361,0.0037087020830556135,0.016481001675599988,-0.0001858706790695332,-0.0006769766327213682,0.00014400357621009336,-0.3942157855057934,0.023386738878202987,nan,MODEL_NOT_IDENTIFIED
3.4,-0.006630495387939277,0.001146641765584529,0.0,-0.006630495387939277,0.0,0.062201661795889186,0.0022112933230996187,0.013586711144001314,-0.00015638816529440472,-0.0005580902266177977,8.586134433140758e-05,-0.32498607253966005,0.013944215084495653,nan,MODEL_NOT_IDENTIFIED
3.42,-0.0053999945206091166,0.0011769861432929679,0.0,-0.0053999945206091166,0.0,0.06067257527052458,0.000846114893082694,0.010771093402755186,-0.00012736533038150004,-0.000442435398409065,3.285342628225925e-05,-0.25763816605939543,0.005335523755302647,nan,MODEL_NOT_IDENTIFIED
3.44,-0.00421009098143972,0.0011814404883978742,0.0,-0.00421009098143972,0.0,0.058168818063864716,-0.00037628525353169766,0.008078482297727932,-9.930003201683959e-05,-0.0003318332132392033,-1.4610616051166295e-05,-0.19323250536454584,-0.0023728206717574395,nan,MODEL_NOT_IDENTIFIED
3.46,-0.003078665431105806,0.0011629327410743048,0.0,-0.003078665431105806,0.0,0.05485136646160791,-0.0014492988754230415,0.005545716244016679,-7.261400697174482e-05,-0.0002277968525700019,-5.627419414778992e-05,-0.1326502434960577,-0.009139147226424345,nan,MODEL_NOT_IDENTIFIED
3.48,-0.0020204070356302575,0.001124486357047543,0.0,-0.0020204070356302575,0.0,0.050877923305154324,-0.0023699245558062424,0.003202310574686847,-4.7653716798425234e-05,-0.00013153869360920441,-9.202076730386392e-05,-0.07659736971586266,-0.014944529246743138,nan,MODEL_NOT_IDENTIFIED
3.5,-0.001046905778490129,0.001069151756934105,0.0,-0.001046905778490129,0.0,0.04640030301331959,-0.0031384050308363603,0.00107074895138963,-2.469252512142478e-05,-4.398227934621569e-05,-0.00012185976061572138,-0.02561167987601705,-0.01979049740488631,nan,MODEL_NOT_IDENTIFIED
3.52,-0.0001667929063715398,0.0009999452398731174,0.0,-0.0001667929063715398,0.0,0.04156223274458778,-0.0037578450893449417,-0.0008331255530758921,-3.934010218755833e-06,3.422161726920111e-05,-0.00014591172857523232,0.01992786911835593,-0.023696630217555727,nan,MODEL_NOT_IDENTIFIED
3.54,0.0006140787602920255,0.000919795653360387,0.0,0.0006140787602920255,0.0,0.036497563049117866,-0.004233819563370076,-0.002499638727446746,1.4483782138362889e-05,0.00010267561656959905,-0.00016439313390500894,0.05978987587144017,-0.026698082069828686,nan,MODEL_NOT_IDENTIFIED
3.56,0.001292422716009854,0.0008314989298862956,0.0,0.001292422716009854,0.0,0.031328874354539196,-0.00457398000950439,-0.0039247511951224,3.0483335786530155e-05,0.0001612137963845211,-0.0001776010755599514,0.09387772089062982,-0.028843102983420618,nan,MODEL_NOT_IDENTIFIED
3.58,0.0018672825879557497,0.0007376804386637177,0.0,0.0018672825879557497,0.0,0.026166459698935173,-0.00478766770525851,-0.005109479481788758,4.4042093528602265e-05,0.00020987791170856433,-0.00018589826193177633,0.12221571886744934,-0.030190598206862526,nan,MODEL_NOT_IDENTIFIED
3.6,0.002339779170361537,0.0006407649582865589,0.0,0.002339779170361537,0.0,0.021107659255952323,-0.004885539577521224,-0.006059288400694551,5.51864906372598e-05,0.00024889243620809895,-0.00018969848618828925,0.14493458489372954,-0.03080776935430693,nan,MODEL_NOT_IDENTIFIED
3.62,0.0027128474340663926,0.0005429539539773013,0.0,0.0027128474340663926,0.0,0.016236518359575066,-0.00487921266456466,-0.006783469635889283,6.398575191063267e-05,0.0002786390367929377,-0.00018945282124359667,0.16225657054121015,-0.030767872415187365,nan,MODEL_NOT_IDENTIFIED
3.64,0.002990969673731792,0.00044620974112635395,0.0,0.002990969673731792,0.0,0.011623737882699136,-0.004780931709178229,-0.0072945199344588586,7.054559763014845e-05,0.00029963103212712216,-0.0001856367128768308,0.17448059058859852,-0.030148121626677266,nan,MODEL_NOT_IDENTIFIED
3.66,0.0031799103115360545,0.0003522460346803327,0.0,0.0031799103115360545,0.0,0.00732688389392838,-0.0046032635061197934,-0.007607530765717267,7.500198858843348e-05,0.0003124883221584891,-0.00017873811168259404,0.18196762403141642,-0.029027762056446218,nan,MODEL_NOT_IDENTIFIED
3.68,0.003286457202526229,0.0002625243208560729,0.0,0.003286457202526229,0.0,0.0033908224401875235,-0.004358820697228176,-0.007739599707685582,7.751502446657999e-05,0.00031791321012225593,-0.00016924674843180645,0.18512663479567343,-0.027486327879697053,nan,MODEL_NOT_IDENTIFIED
3.7,0.00331817359950936,0.00017825544262209798,0.0,0.00331817359950936,0.0,-0.0001516549999966907,-0.004060016834727846,-0.007709272214546762,7.826309362940048e-05,0.0003166674724791129,-0.00015764462353155432,0.18440121914646312,-0.025602097830586125,nan,MODEL_NOT_IDENTIFIED
3.72,0.0032831642490558917,0.00010040576215522565,0.0,0.0032831642490558917,0.0,-0.0032790494606635273,-0.0037188537274192254,-0.0075360208346768945,7.743735621986607e-05,0.000309550967180028,-0.00014439774998302926,0.1802571488921364,-0.02345075422659155,nan,MODEL_NOT_IDENTIFIED
3.74,0.003189858417788163,2.9707250628380888e-05,0.0,0.003189858417788163,0.0,-0.005980248908966804,-0.003346741353101572,-0.007239767414788696,7.523662657457113e-05,0.00029738200763644487,-0.00012994916083951366,0.17317094279078593,-0.02110424735258967,nan,MODEL_NOT_IDENTIFIED
3.7600000000000002,0.003046812000791661,-3.332914332925304e-05,0.0,0.003046812000791661,0.0,-0.008253530718551366,-0.0029543499689456115,-0.006840452365003561,7.186270571388956e-05,0.0002809796697737697,-0.0001147131668645186,0.1636195636262303,-0.01862986288228157,nan,MODEL_NOT_IDENTIFIED
3.7800000000000002,0.0028625302510968263,-8.839748196562243e-05,0.0,0.0028625302510968263,0.0,-0.010105501844692853,-0.0025514934827229915,-0.006357653691508622,6.751620020474767e-05,0.00026114814334726396,-9.907082800410185e-05,0.15207130569511562,-0.016089486427746734,nan,MODEL_NOT_IDENTIFIED
3.8000000000000003,0.002645312098369741,-0.00013537879526882404,0.0,0.002645312098369741,0.0,-0.011550004083669272,-0.002147042662978153,-0.0058102572430761565,6.239285023071406e-05,0.00023866318692789297,-8.336658346247111e-05,0.1389779072992302,-0.013539056250660481,nan,MODEL_NOT_IDENTIFIED
3.8200000000000003,0.002403116502168163,-0.00017432158550613442,0.0,0.002403116502168163,0.0,-0.012607009275907795,-0.001748866364832469,-0.0052161784765260705,5.6680377373671455e-05,0.0002142606990896833,-6.790596958435849e-05,0.12476789554038306,-0.011028192637546974,nan,MODEL_NOT_IDENTIFIED
3.84,0.002143450814707862,-0.00020542141878581225,0.0,0.002143450814707862,0.0,-0.013301526610836226,-0.0013637986280585356,-0.00459213503200937,5.055585151611743e-05,0.00018862737667056035,-5.2954342320491826e-05,0.10984114645606587,-0.008599990423220566,nan,MODEL_NOT_IDENTIFIED
3.86,0.0018732807128856912,-0.00022900009757395064,0.0,0.0018732807128856912,0.0,-0.013662541383180571,-0.0009976292619689874,-0.0039534685262714335,4.418356648018692e-05,0.00016239339471990624,-3.8736511652347785e-05,0.09456462242000148,-0.006290959619948856,nan,MODEL_NOT_IDENTIFIED
3.88,0.0015989609007831802,-0.0002454848585853745,0.0,0.0015989609007831802,0.0,-0.013722001701435782,-0.0006551153630571936,-0.0033140132222878216,3.771340556330394e-05,0.00013612701194855173,-2.5437188805600522e-05,0.07926923079772204,-0.004131098046649975,nan,MODEL_NOT_IDENTIFIED
3.9,0.001326185482243764,-0.0002553879882730386,0.0,0.001326185482243764,0.0,-0.013513866818269556,-0.00034001111085858667,-0.0026860086156255125,3.1279671016050026e-05,0.00011033098011019686,-1.3202143180630553e-05,0.06424773306417325,-0.0021440792188910517,nan,MODEL_NOT_IDENTIFIED
3.92,0.0010599566574881589,-0.0002592871945681162,0.0,0.0010599566574881589,0.0,-0.013073227991378526,-5.511314915140622e-05,-0.002080052487981796,2.5000345714391892e-05,8.544061562000642e-05,-2.1399644393824897e-06,0.049753621872207714,-0.0003475385186230569,nan,MODEL_NOT_IDENTIFIED
3.94,0.0008045702062556844,-0.0002578070197509934,0.0,0.0008045702062556844,0.0,-0.01243551013614448,0.0001976811231154061,-0.0015050906109881814,1.8976750762204072e-05,6.182337662618024e-05,7.675674141610296e-06,0.03600087477368091,0.00124655922851611,nan,MODEL_NOT_IDENTIFIED
3.96,0.0005636160799708742,-0.00025160152640644925,0.0,0.0005636160799708742,0.0,-0.011635760035350202,0.00041730496069135634,-0.0009684390312580174,1.3293559458226822e-05,3.977977839463626e-05,1.6203352376111204e-05,0.02316448726457341,0.0026314872237531424,nan,MODEL_NOT_IDENTIFIED
3.98,0.0003399923336027304,-0.00024133843724152444,0.0,0.0003399923336027304,0.0,-0.010708024556048478,0.0006034458822436589,-0.0004758347221822428,8.01912589563227e-06,1.954547389141718e-05,2.343093706268957e-05,0.011381684345904593,0.0038052749881521447,nan,MODEL_NOT_IDENTIFIED
4.0,0.00013593058034947785,-0.00022768486089024773,0.0,0.00013593058034947785,0.0,-0.009684820212362673,0.0007564638405501386,-3.151033949343404e-05,3.2060853412139023e-06,1.2943244558826557e-06,2.9372404650818186e-05,0.0007537086324885706,0.004770192351274764,nan,MODEL_NOT_IDENTIFIED
4.0200000000000005,-4.696885520674333e-05,-0.00021129469032650733,0.0,-4.696885520674333e-05,0.0,-0.008596693521921687,0.0008773061401843203,0.0003617111442406666,-1.1078166354089027e-06,-1.4857712975563127e-05,3.4064537616763104e-05,-0.008651916046106625,0.005532212929821136,nan,MODEL_NOT_IDENTIFIED
4.04,-0.00020769388179065667,-0.00019279771865263667,0.0,-0.00020769388179065667,0.0,-0.007471869943093632,0.0009674210974598019,0.0007023060370708896,-4.8987086508190225e-06,-2.8848050954331983e-05,3.756357200320738e-05,-0.016798743882130124,0.006100469675071951,nan,MODEL_NOT_IDENTIFIED
4.0600000000000005,-0.00034577142138356214,-0.00017279047919720842,0.0,-0.00034577142138356214,0.0,-0.006335987754901169,0.0010286722291835415,0.000989927689148731,-8.155432594037271e-06,-4.0662450427980814e-05,3.994186549176575e-05,-0.02367848321679726,0.006486713754951591,nan,MODEL_NOT_IDENTIFIED
4.08,-0.00046121367679172735,-0.00015182878329210667,0.0,-0.00046121367679172735,0.0,-0.00521191205117884,0.00106325453883936,0.001225276117629246,-1.0878276282846781e-05,-5.032966542892853e-05,4.128464691570252e-05,-0.029307878045289847,0.006704786662295886,nan,MODEL_NOT_IDENTIFIED
4.1,-0.0005544614326464989,-0.0001304218999468429,0.0,-0.0005544614326464989,0.0,-0.004119623060441337,0.0010736142464536698,0.0014099629184969264,-1.3077636150055827e-05,-5.791589416796132e-05,4.1686899485885366e-05,-0.033725476787749425,0.006770114038667618,nan,MODEL_NOT_IDENTIFIED
4.12,-0.0006263258121344655,-0.00010902829693780202,0.0,-0.0006263258121344655,0.0,-0.0030761722645210607,0.0010623730863263004,0.0015463745799928494,-1.4772643506306608e-05,-6.351916447161993e-05,4.125042138038119e-05,-0.03698836282752092,0.006699228302714879,nan,MODEL_NOT_IDENTIFIED
4.14,-0.0006779297755940875,-8.805284253286249e-05,0.0,-0.0006779297755940875,0.0,-0.002095699260535948,0.0010322580792240064,0.0016375369802627455,-1.5989784714495876e-05,-6.726376786286163e-05,4.008109889957687e-05,-0.03916891337525832,0.006509325799994489,nan,MODEL_NOT_IDENTIFIED
4.16,-0.0007106505023643779,-6.78453510508839e-05,0.0,-0.0007106505023643779,0.0,-0.0011895019777790896,0.0009860374761445365,0.0016869835055639498,-1.6761542196751754e-05,-6.929484236045963e-05,3.828641925452243e-05,-0.04035164493465163,0.00621786287015947,nan,MODEL_NOT_IDENTIFIED
4.18,-0.0007260636476807004,-4.870034351765266e-05,0.0,-0.0007260636476807004,0.0,-0.0003661527072537829,0.000926463372402687,0.001698628873097729,-1.7125079666639787e-05,-6.97731896026356e-05,3.597324235429829e-05,-0.040630195219409464,0.005842193976591803,nan,MODEL_NOT_IDENTIFIED
4.2,-0.0007258903153874596,-3.085788657670641e-05,0.0,-0.0007258903153874596,0.0,0.00036834759110584894,0.0008562213060392495,0.001676650391661343,-1.712099141715914e-05,-6.887039748793289e-05,3.3245843784611115e-05,-0.04010448297847832,0.005399253878541742,nan,MODEL_NOT_IDENTIFIED
4.22,-0.0007119474378133664,-1.4505368252745705e-05,0.0,-0.0007119474378133664,0.0,0.0010103840888819279,0.000777886985335734,0.0016253780503439994,-1.6792131970743833e-05,-6.676432543843216e-05,3.0204234599329615e-05,-0.038878078982836364,0.004905284758761393,nan,MODEL_NOT_IDENTIFIED
4.24,-0.0006861021089843554,2.1993217847285768e-07,0.0,-0.0006861021089843554,0.0,0.001558519110143204,0.0006938901379394566,0.0015491944960186088,-1.6182538973461644e-05,-6.363499585694778e-05,2.694275763392407e-05,-0.037055813546417495,0.0043756082593671575,nan,MODEL_NOT_IDENTIFIED
4.26,-0.0006502302786949814,1.322762143557255e-05,0.0,-0.0006502302786949814,0.0,0.0020132661098817635,0.0006064853396867407,0.0014524456490952178,-1.5336458945276755e-05,-5.9660922563402796e-05,2.3548954830560943e-05,-0.03474163850794577,0.0038244415310452837,nan,MODEL_NOT_IDENTIFIED
4.28,-0.0006061800846969924,2.447045378441771e-05,0.0,-0.0006061800846969924,0.0,0.0023768528867061343,0.0005177295651317812,0.0013393624176996034,-1.4297482425854253e-05,-5.5015895112140944e-05,2.0102695557375932e-05,-0.032036754680517074,0.003264755668723523,nan,MODEL_NOT_IDENTIFIED
4.3,-0.0005557399798918492,3.394020792344523e-05,0.0,-0.0005557399798918492,0.0,0.002652979780731239,0.0004294661041166453,0.0012139937060595433,-1.3107792216268653e-05,-4.98662270321749e-05,1.6675552111982847e-05,-0.02903800945193033,0.0027081742909206624,nan,MODEL_NOT_IDENTIFIED
4.32,-0.0005006117020681197,4.1663302287978514e-05,0.0,-0.0005006117020681197,0.0,0.0028465780336933816,0.00034331440916747296,0.0010801506755444008,-1.1807525837926029e-05,-4.43684662834754e-05,1.333040551044715e-05,-0.025836563541812015,0.0021649095183480208,nan,MODEL_NOT_IDENTIFIED
4.34,-0.0004423880361991544,4.769626250695902e-05,0.0,-0.0004423880361991544,0.0,0.0029635728828386575,0.0002606653764757553,0.0009413620078726114,-1.0434251029753383e-05,-3.8667557640317184e-05,1.012126225456547e-05,-0.022516820924071812,0.001643732216205502,nan,MODEL_NOT_IDENTIFIED
4.36,-0.0003825352340885432,5.2121144320185554e-05,0.0,-0.0003825352340885432,0.0,0.003010655338261339,0.00018268151786081794,0.0008008397401402943,-9.022551094506661e-06,-3.289543932467898e-05,7.093261008921903e-06,-0.01915561162104963,0.0011519730785614195,nan,MODEL_NOT_IDENTIFIED
4.38,-0.0003223798834086693,5.5041004089357105e-05,0.0,-0.0003223798834086693,0.0,0.0029950659688259915,0.0001103014513331088,0.0006614550905667378,-7.603715189337466e-06,-2.7170050020153037e-05,4.282846963012061e-06,-0.0158216134696849,0.000695550945437196,nan,MODEL_NOT_IDENTIFIED
4.4,-0.00026309995785027385,5.6575497411464536e-05,0.0,-0.00026309995785027385,0.0,0.0029243934067684726,4.424812243965012e-05,0.0005257235716763709,-6.205527232864483e-06,-2.1594717378290896e-05,1.718091054281146e-06,-0.012574996037658432,0.00027902464586593604,nan,MODEL_NOT_IDENTIFIED
4.42,-0.00020571973188976671,5.685667454156156e-05,0.0,-0.00020571973188976671,0.0,0.002806389686114558,-1.4959833902069197e-05,0.0003957985930372837,-4.852145963877427e-06,-1.625789524352323e-05,-5.808688681815208e-07,-0.009467267604691895,-9.433535541380796e-05,nan,MODEL_NOT_IDENTIFIED
4.44,-0.00015110820709210286,5.602502959842727e-05,0.0,-0.00015110820709210286,0.0,0.0026488039641463365,-6.699417234877196e-05,0.0002734726872416885,-3.5640678238078794e-06,-1.123321401175711e-05,-2.601287509054916e-06,-0.006541304487273387,-0.0004224591730461092,nan,MODEL_NOT_IDENTIFIED
4.46,-9.998067124309103e-05,5.422584907610037e-05,0.0,-9.998067124309103e-05,0.0,0.002459235645656248,-0.00011170111910298166,0.00016018544879944812,-2.358163730729866e-06,-6.579806729815389e-06,-4.337194052601322e-06,-0.0038315409322821755,-0.0007043771234146099,nan,MODEL_NOT_IDENTIFIED
4.48,-5.2902996156919596e-05,5.1605894201316486e-05,0.0,-5.2902996156919596e-05,0.0,0.0022450074424777665,-0.00014908399167318397,5.703725401649438e-05,-1.2477804482915008e-06,-2.342872655666665e-06,-5.788717312911311e-06,-0.0013642972883435036,-0.000940110126426852,nan,MODEL_NOT_IDENTIFIED
4.5,-1.0298273841870561e-05,4.831044131574874e-05,0.0,-1.0298273841870561e-05,0.0,0.0020130584601116695,-0.0001792848567370395,-3.519217145222476e-05,-2.4289710762170384e-07,1.445560057381213e-06,-6.961373535071513e-06,0.000841775869317014,-0.0011305540416637182,nan,MODEL_NOT_IDENTIFIED
4.5200000000000005,2.754460713370733e-05,4.448069484711461e-05,0.0,2.754460713370733e-05,0.0,0.0017698570121286795,-0.00020256568647875552,-0.00011602125417693467,6.496725088190516e-07,4.7657102112364084e-06,-7.865334722804138e-06,0.002775159589871382,-0.0012773608419524138,nan,MODEL_NOT_IDENTIFIED
4.54,6.0460833761435354e-05,4.0251578660481854e-05,0.0,6.0460833761435354e-05,0.0,0.00152133252309012,-0.00021928942973049916,-0.0001852410284518183,1.4260410890745756e-06,7.6089942924291225e-06,-8.51469365806979e-06,0.004430855537570116,-0.0013828192497014659,nan,MODEL_NOT_IDENTIFIED
4.5600000000000005,8.839836213182018e-05,3.574990371915228e-05,0.0,8.839836213182018e-05,0.0,0.0012728255924882438,-0.0002299013674221354,-0.0002428873854271846,2.084981115283199e-06,9.976886572399825e-06,-8.92673995995426e-06,0.005809722207442237,-0.0014497371660582258,nan,MODEL_NOT_IDENTIFIED
4.58,0.0001114057843199863,3.109290307669817e-05,0.0,0.0001114057843199863,0.0,0.0010290550551271336,-0.00023491107344712891,-0.000289211899789731,2.6276386896638283e-06,1.1879720778893387e-05,-9.121259650995593e-06,0.006917777116789295,-0.0014813279177657759,nan,MODEL_NOT_IDENTIFIED
4.6000000000000005,0.00012961969529979943,2.638711928827685e-05,0.0,0.00012961969529979943,0.0,0.0007941006859944744,-0.00023487525318733254,-0.0003246519537117153,3.0572355680735224e-06,1.3335462901842671e-05,-9.119868801745388e-06,0.00776548218776849,-0.0014811020384571537,nan,MODEL_NOT_IDENTIFIED
4.62,0.00014325185805329384,2.1727624369593954e-05,0.0,0.00014325185805329384,0.0,0.0005714000577892097,-0.00023038168358841676,-0.0003498008073930365,3.3787664337599095e-06,1.4368481805492737e-05,-8.945389946959702e-06,0.008367027852509852,-0.0014527659962279833,nan,MODEL_NOT_IDENTIFIED
4.64,0.00015257643418134883,1.7197548426748633e-05,0.0,0.00015257643418134883,0.0,0.0003637579640022113,-0.000222034431699572,-0.00036537819097958075,3.598697716038916e-06,1.5008341256671627e-05,-8.621278142721778e-06,0.008739629629244457,-0.0014001289830888313,nan,MODEL_NOT_IDENTIFIED
4.66,0.00015791751497356616,1.2867889994679281e-05,0.0,0.00015791751497356616,0.0,0.00017336676641467412,-0.00021044048371853796,-0.0003722019158549398,3.724673495662172e-06,1.5288633825027883e-05,-8.171101791461143e-06,0.008902849081239155,-0.0013270185989361861,nan,MODEL_NOT_IDENTIFIED
4.68,0.00015963715484782452,8.797578907645363e-06,0.0,0.00015963715484782452,0.0,1.836009310337346e-06,-0.00019619787442341592,-0.0003711609259907603,3.7652332591741936e-06,1.5245873935379145e-05,-7.6180817248369526e-06,0.008877949221079644,-0.0012372059968263792,nan,MODEL_NOT_IDENTIFIED
4.7,0.00015812407603222296,5.033761122817711e-06,0.0,0.00015812407603222296,0.0,-0.0001497703404517124,-0.00017988536791133778,-0.0003631901337333784,3.729545485324267e-06,1.4918464217891356e-05,-6.984690521638909e-06,0.008687292597611222,-0.001134340810649807,nan,MODEL_NOT_IDENTIFIED
4.72,0.0001537831809605597,1.6122742597719224e-06,0.0,0.0001537831809605597,0.0,-0.0002808906222957567,-0.00016205370516888677,-0.00034924731043380357,3.6271602823682733e-06,1.4345746263378342e-05,-6.292312663515134e-06,0.008353788533513718,-0.001021895963104033,nan,MODEL_NOT_IDENTIFIED
4.74,0.00014702597762862842,-1.4417173695889563e-06,0.0,0.00014702597762862842,0.0,-0.0003914177035140799,-0.00014321840242764234,-0.00033029223182780564,3.467783558643502e-06,1.3567143995128149e-05,-5.5609649054595025e-06,0.007900394295161666,-0.000903122252777196,nan,MODEL_NOT_IDENTIFIED
4.76,0.00013826199356857568,-4.1129588626004755e-06,0.0,0.00013826199356857568,0.0,-0.00048164812568803804,-0.00012385405666519119,-0.0003072682119783391,3.2610745108830404e-06,1.262140515375191e-05,-4.809075166593162e-06,0.007349673395478971,-0.0007810124451539959,nan,MODEL_NOT_IDENTIFIED
4.78,0.00012789122651435462,-6.3952414657599725e-06,0.0,0.00012789122651435462,0.0,-0.0005522294998347541,-0.00010439009105865428,-0.0002810860986467318,3.016467564129797e-06,1.1545943888129808e-05,-4.0533173322345e-06,0.006723412772709783,-0.0006582744438316135,nan,MODEL_NOT_IDENTIFIED
4.8,0.0001162976545435562,-8.290467914031547e-06,0.0,0.0001162976545435562,0.0,-0.0006041073533900368,-8.520785366161042e-05,-0.00025261074772065987,2.743019300668249e-06,1.0376285176546086e-05,-3.308498599690355e-06,0.006042299266757427,-0.0005373129950396,nan,MODEL_NOT_IDENTIFIED
4.82,0.0001038438057027698,-9.8076724334132e-06,0.0,0.0001038438057027698,0.0,-0.0006384725025578557,-6.663896695993971e-05,-0.00022264994518118164,2.44928037814262e-06,9.145609783385108e-06,-2.5874953938794636e-06,0.0053256546392060275,-0.0004202192800887578,nan,MODEL_NOT_IDENTIFIED
4.84,9.086636699581973e-05,-1.0962019299118912e-05,0.0,9.086636699581973e-05,0.0,-0.0006567098886605461,-4.896481410798852e-05,-0.00019194570226267814,2.143191962291798e-06,7.884396697532378e-06,-1.9012334186204967e-06,0.004591227358708956,-0.0003087676756230047,nan,MODEL_NOT_IDENTIFIED
4.86,7.767279521071765e-05,-1.1773801468997112e-05,0.0,7.767279521071765e-05,0.0,-0.0006603496800930567,-3.241703934110725e-05,-0.00016116781302698722,1.8320057892487902e-06,6.620158502113911e-06,-1.2587070869323126e-06,0.0038550385019830193,-0.0002044189091754394,nan,MODEL_NOT_IDENTIFIED
4.88,6.453887739557804e-05,-1.2267458306358682e-05,0.0,6.453887739557804e-05,0.0,-0.0006510213051705383,-1.7178935048871685e-05,-0.00013090953348420082,1.5222266264469668e-06,5.377263889273476e-06,-6.670333790953202e-07,0.003131278400940546,-0.00010832880592623945,nan,MODEL_NOT_IDENTIFIED
4.9,5.170717682608366e-05,-1.2470628831261313e-05,0.0,5.170717682608366e-05,0.0,-0.0006304109480675521,-3.3875859871382286e-06,-0.00010168521748096083,1.2195756189037621e-06,4.176840551488799e-06,-1.3153509932649635e-07,0.002432250094539541,-2.136180990935454e-05,nan,MODEL_NOT_IDENTIFIED
